Record Version,2,1,0,d40184,060826,
Record Duration,28483,
Frame,Time(MS),Actor_0_Type,Actor_0_PosX(M),Actor_0_PosY(M),Actor_0_PosZ(M),Actor_0_RotX(R),Actor_0_RotY(R),Actor_0_RotZ(R),Actor_0_Speed(M/S),Actor_0_Throttle(P),Actor_0_Steering(P),Actor_0_Brake(P),Actor_0_RPM,Actor_0_Gear,Actor_0_LinearVelocityX(M/S),Actor_0_LinearVelocityY(M/S),Actor_0_LinearVelocityZ(M/S),Actor_0_LinearAccelerationX(M/S2),Actor_0_LinearAccelerationY(M/S2),Actor_0_LinearAccelerationZ(M/S2),Actor_0_AngularVelocityX(R/S),Actor_0_AngularVelocityY(R/S),Actor_0_AngularVelocityZ(R/S),Actor_0_AngularAccelerationX(R/S2),Actor_0_AngularAccelerationY(R/S2),Actor_0_AngularAccelerationZ(R/S2),Actor_0_WheelSpeedFrontLeft(M/S),Actor_0_WheelSpeedFrontRight(M/S),Actor_0_WheelSpeedRearLeft(M/S),Actor_0_WheelSpeedRearRight(M/S),Actor_10000_Type,Actor_10000_SizeX(M),Actor_10000_SizeY(M),Actor_10000_SizeZ(M),Actor_10000_PosX(M),Actor_10000_PosY(M),Actor_10000_PosZ(M),Actor_10000_RotX(R),Actor_10000_RotY(R),Actor_10000_RotZ(R),Actor_10001_Type,Actor_10001_SizeX(M),Actor_10001_SizeY(M),Actor_10001_SizeZ(M),Actor_10001_PosX(M),Actor_10001_PosY(M),Actor_10001_PosZ(M),Actor_10001_RotX(R),Actor_10001_RotY(R),Actor_10001_RotZ(R),Actor_10002_Type,Actor_10002_SizeX(M),Actor_10002_SizeY(M),Actor_10002_SizeZ(M),Actor_10002_PosX(M),Actor_10002_PosY(M),Actor_10002_PosZ(M),Actor_10002_RotX(R),Actor_10002_RotY(R),Actor_10002_RotZ(R),Actor_10003_Type,Actor_10003_SizeX(M),Actor_10003_SizeY(M),Actor_10003_SizeZ(M),Actor_10003_PosX(M),Actor_10003_PosY(M),Actor_10003_PosZ(M),Actor_10003_RotX(R),Actor_10003_RotY(R),Actor_10003_RotZ(R),Actor_10004_Type,Actor_10004_SizeX(M),Actor_10004_SizeY(M),Actor_10004_SizeZ(M),Actor_10004_PosX(M),Actor_10004_PosY(M),Actor_10004_PosZ(M),Actor_10004_RotX(R),Actor_10004_RotY(R),Actor_10004_RotZ(R),Actor_10005_Type,Actor_10005_SizeX(M),Actor_10005_SizeY(M),Actor_10005_SizeZ(M),Actor_10005_PosX(M),Actor_10005_PosY(M),Actor_10005_PosZ(M),Actor_10005_RotX(R),Actor_10005_RotY(R),Actor_10005_RotZ(R),Actor_10006_Type,Actor_10006_SizeX(M),Actor_10006_SizeY(M),Actor_10006_SizeZ(M),Actor_10006_PosX(M),Actor_10006_PosY(M),Actor_10006_PosZ(M),Actor_10006_RotX(R),Actor_10006_RotY(R),Actor_10006_RotZ(R),Actor_10007_Type,Actor_10007_SizeX(M),Actor_10007_SizeY(M),Actor_10007_SizeZ(M),Actor_10007_PosX(M),Actor_10007_PosY(M),Actor_10007_PosZ(M),Actor_10007_RotX(R),Actor_10007_RotY(R),Actor_10007_RotZ(R),Actor_10008_Type,Actor_10008_SizeX(M),Actor_10008_SizeY(M),Actor_10008_SizeZ(M),Actor_10008_PosX(M),Actor_10008_PosY(M),Actor_10008_PosZ(M),Actor_10008_RotX(R),Actor_10008_RotY(R),Actor_10008_RotZ(R),Actor_10168_Type,Actor_10168_SizeX(M),Actor_10168_SizeY(M),Actor_10168_SizeZ(M),Actor_10168_PosX(M),Actor_10168_PosY(M),Actor_10168_PosZ(M),Actor_10168_RotX(R),Actor_10168_RotY(R),Actor_10168_RotZ(R),Actor_10169_Type,Actor_10169_SizeX(M),Actor_10169_SizeY(M),Actor_10169_SizeZ(M),Actor_10169_PosX(M),Actor_10169_PosY(M),Actor_10169_PosZ(M),Actor_10169_RotX(R),Actor_10169_RotY(R),Actor_10169_RotZ(R),Actor_10170_Type,Actor_10170_SizeX(M),Actor_10170_SizeY(M),Actor_10170_SizeZ(M),Actor_10170_PosX(M),Actor_10170_PosY(M),Actor_10170_PosZ(M),Actor_10170_RotX(R),Actor_10170_RotY(R),Actor_10170_RotZ(R),Actor_10171_Type,Actor_10171_SizeX(M),Actor_10171_SizeY(M),Actor_10171_SizeZ(M),Actor_10171_PosX(M),Actor_10171_PosY(M),Actor_10171_PosZ(M),Actor_10171_RotX(R),Actor_10171_RotY(R),Actor_10171_RotZ(R),
0,0.000000,MainVehicle,-129.985641,316.570404,0.000000,-0.000000,-0.000000,2.982713,0.000040,0.000000,0.000000,0.000000,788.351746,0,0.000001,-0.000000,0.000040,0.000021,-0.000003,0.000901,0.000000,-0.000001,0.000000,0.000010,-0.000039,-0.000000,0.000000,0.000000,0.000000,0.000000,
1,16.666666,MainVehicle,-129.985641,316.570404,0.000000,-0.000000,-0.000000,2.982713,0.000050,0.000000,0.000000,0.000000,809.642212,0,0.000001,-0.000000,0.000050,-0.000007,0.000001,0.000605,0.000000,-0.000001,-0.000000,0.000001,0.000015,-0.000000,0.000000,0.000000,0.000000,0.000000,
2,33.333332,MainVehicle,-129.985641,316.570404,0.000000,-0.000000,-0.000000,2.982713,0.000058,0.000000,0.000000,0.000000,829.154907,0,0.000001,-0.000000,0.000058,-0.000005,0.000001,0.000489,0.000001,-0.000001,-0.000000,0.000047,0.000016,0.000000,0.000000,0.000000,0.000000,0.000000,
3,50.000000,MainVehicle,-129.985641,316.570404,0.000000,-0.000000,-0.000000,2.982713,0.000059,0.000000,0.000000,0.000000,847.038330,0,0.000000,-0.000000,0.000059,-0.000028,0.000004,0.000061,-0.000000,-0.000000,-0.000000,-0.000098,0.000039,-0.000000,0.000000,0.000000,0.000000,0.000000,
4,66.666664,MainVehicle,-129.985641,316.570404,0.000000,-0.000000,-0.000000,2.982713,0.000060,0.000000,0.000000,0.000000,863.431641,0,0.000000,-0.000000,0.000060,-0.000004,0.000000,0.000042,0.000000,-0.000000,-0.000000,0.000046,0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,
5,83.333336,MainVehicle,-129.985641,316.570404,0.000000,-0.000000,-0.000000,2.982713,0.000061,0.000000,0.000000,0.145000,878.598572,0,-0.000000,-0.000000,0.000061,-0.000003,0.000000,0.000050,-0.000000,-0.000000,-0.000000,-0.000044,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,
6,100.000000,MainVehicle,-129.985641,316.570404,0.000000,-0.000000,-0.000000,2.982713,0.000058,0.000000,0.000000,0.145000,892.703491,0,-0.000000,0.000000,0.000058,-0.000009,0.000001,-0.000150,0.000000,0.000000,-0.000000,0.000043,0.000025,-0.000000,0.000000,0.000000,0.000000,0.000000,
7,116.666664,MainVehicle,-129.985641,316.570404,0.000000,-0.000000,-0.000000,2.982713,0.000056,0.000000,0.000000,0.145000,905.820312,0,-0.000000,0.000000,0.000056,-0.000016,0.000002,-0.000116,0.000000,0.000001,-0.000000,-0.000004,0.000031,-0.000000,0.000000,0.000000,0.000000,0.000000,
8,133.333328,MainVehicle,-129.985641,316.570404,0.000000,-0.000000,-0.000000,2.982713,0.000056,0.000000,0.000000,0.145000,918.018616,0,-0.000001,0.000000,0.000056,-0.000004,0.000000,-0.000033,-0.000001,0.000001,-0.000000,-0.000045,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
9,150.000000,MainVehicle,-129.985641,316.570404,0.000000,-0.000000,-0.000000,2.982713,0.000052,0.000000,0.000000,0.145000,929.362671,0,-0.000001,0.000000,0.000052,-0.000008,0.000001,-0.000211,0.000000,0.000001,-0.000000,0.000044,0.000024,-0.000000,0.000000,0.000000,0.000000,0.000000,
10,166.666672,MainVehicle,-129.985641,316.570404,0.000000,-0.000000,0.000000,2.982713,0.000047,0.000000,0.000000,0.145000,939.912415,0,-0.000001,0.000000,0.000047,-0.000002,0.000000,-0.000331,-0.000001,0.000001,-0.000000,-0.000090,-0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,
11,183.333328,MainVehicle,-129.985641,316.570404,0.000000,-0.000000,0.000000,2.982713,0.000041,0.000000,0.000000,0.145000,949.723083,0,-0.000001,0.000000,0.000041,-0.000001,-0.000000,-0.000338,0.000000,0.000001,-0.000000,0.000092,0.000017,0.000000,0.000000,0.000000,0.000000,0.000000,
12,200.000000,MainVehicle,-129.985641,316.570404,0.000000,-0.000000,0.000000,2.982713,0.000035,0.000000,-0.000000,0.145000,958.846863,0,-0.000001,0.000000,0.000035,-0.000009,0.000001,-0.000354,-0.000001,0.000002,-0.000000,-0.000044,0.000010,-0.000000,0.000000,0.000000,0.000000,0.000000,
13,216.666672,MainVehicle,-129.985641,316.570404,0.000000,-0.000000,0.000000,2.982713,0.000033,0.000000,0.000000,0.145000,967.331543,0,-0.000001,0.000000,0.000033,0.000017,-0.000003,-0.000130,0.000000,0.000001,0.000000,0.000054,-0.000025,0.000000,0.000000,0.000000,0.000000,0.000000,
